participantId,Education,Food,Recreation,Shelter,Wage,Savings,educationLevel,age,joviality,AgeGroup,JovialityGroup
536,570.0806933045985,4303.181978722244,4154.215883068438,11071.951971733295,46632.34558029928,26532.915053470708,HighSchoolOrCollege,46,0.137689076,MiddleAgedAdults,LowJoviality
537,570.0806933045985,6391.675917615976,9906.208287061643,11875.844106377102,33964.462261880384,5220.653257521066,HighSchoolOrCollege,42,0.969868254,MiddleAgedAdults,HighJoviality
538,570.0806933045985,6422.401204114601,7609.154105488986,11221.813836996356,80889.59298570831,55066.14314580377,Bachelors,22,0.617029061,YoungAdults,MiddleJoviality
539,38.005379553639905,59.94557204966158,0,0,269.7948707591654,171.84391915586394,Low,47,0.449809053,OldAdults,MiddleJoviality
540,192.18667527286482,6638.332760369214,7855.600611764742,11791.140511998248,33620.4130525091,7143.152493104029,Bachelors,44,0.820897579,MiddleAgedAdults,HighJoviality
541,38.005379553639905,36.64538065310439,0,0,328.61442641549763,253.96366620875335,HighSchoolOrCollege,49,0.778143316,OldAdults,HighJoviality
542,570.0806933045985,4285.557169751225,6839.904426676058,11071.951971733295,81585.18637141585,58817.69210995068,Bachelors,27,0.149424876,YoungAdults,LowJoviality
543,570.0806933045985,6228.59836233667,7973.192409774506,11401.076038865305,40792.0916723103,14619.144168029221,HighSchoolOrCollege,54,0.557004306,OldAdults,MiddleJoviality
544,570.0806933045985,6140.867073007733,5060.1695713546915,11401.076038865305,79637.97392769228,56465.78055115995,Bachelors,18,0.574526753,NA,MiddleJoviality
545,570.0806933045985,5699.646468983858,8079.948984410947,11401.076038865305,41039.67742251891,15288.925236954203,HighSchoolOrCollege,18,0.632529807,NA,MiddleJoviality
546,1097.9677822096717,4176.948715723105,6678.402950006893,11226.444324827247,80565.74752128749,57385.98374852058,Bachelors,60,0.061282494,OldAdults,LowJoviality
547,1097.9677822096717,5189.177491548569,3871.4814992741935,11226.444324827247,80427.41112762506,59042.340029765386,Bachelors,20,0.065619544,YoungAdults,LowJoviality
548,1097.9677822096717,4056.633073283025,6592.584031753203,11241.980834706612,80426.00561657255,57436.83989462005,Bachelors,54,0.061410383,OldAdults,LowJoviality
549,1097.9677822096717,5236.097046652393,4580.942762028118,11241.980834706612,46460.04429901219,24303.05587341539,HighSchoolOrCollege,40,0.211903193,MiddleAgedAdults,LowJoviality
550,192.18667527286482,6117.457167631266,7268.87067943609,11508.633359986678,40473.55074089688,15386.40285856997,HighSchoolOrCollege,46,0.420901962,MiddleAgedAdults,MiddleJoviality
551,192.18667527286482,6376.164951252034,9093.616321472455,11508.633359986678,92001.78862752892,64831.187319544886,Graduate,58,0.492572167,OldAdults,MiddleJoviality
552,1097.9677822096717,4492.675975786182,839.2743712916483,11241.980834706612,92501.8232699666,74829.92430597248,Graduate,60,0.057542458,OldAdults,LowJoviality
553,38.005379553639905,38.0839231719568,0,0,290.15773949636485,214.06843677076816,Low,28,0.100871333,YoungAdults,LowJoviality
554,570.0806933045985,5938.477341530775,5456.810432369284,11508.633359986678,39870.38261271797,16396.380785526635,HighSchoolOrCollege,29,0.551760119,YoungAdults,MiddleJoviality
555,570.0806933045985,6289.279318721682,6787.955122902447,11652.04312148184,39081.276212241995,13781.91795583143,HighSchoolOrCollege,23,0.604777434,YoungAdults,MiddleJoviality
556,570.0806933045985,5660.06291332479,9855.11018876576,11652.04312148184,38529.09109143678,10791.794174559791,HighSchoolOrCollege,30,0.626384882,YoungAdults,MiddleJoviality
557,570.0806933045985,6371.495827164585,6465.364138724132,11687.895561855628,38575.803506862605,13480.967285813662,HighSchoolOrCollege,18,0.540412762,NA,MiddleJoviality
558,38.005379553639905,61.95052914077993,0,0,363.1205967625141,263.1646880680943,HighSchoolOrCollege,36,0.805252435,MiddleAgedAdults,HighJoviality
559,192.18667527286482,6347.4503618490935,7858.981898718787,13310.07175249582,47872.39580692009,20163.70511858352,Bachelors,60,0.684335696,OldAdults,HighJoviality
560,570.0806933045985,4280.718515419131,5555.303635147222,11242.503888267709,46010.70544577855,24362.098713639883,HighSchoolOrCollege,46,0.240288209,MiddleAgedAdults,LowJoviality
561,570.0806933045985,4155.73040645487,7654.700569053137,11242.503888267709,45582.246709287276,21959.231152206958,HighSchoolOrCollege,51,0.24858955,OldAdults,LowJoviality
562,1097.9677822096717,4448.757558372451,3524.1204235715604,11306.963382884107,79671.16911145744,59293.35996441965,Bachelors,49,0.329193948,OldAdults,LowJoviality
563,192.18667527286482,8307.516834930382,7673.39361417488,14878.762755122963,72955.73565790323,41903.875778402144,Bachelors,41,0.970166283,MiddleAgedAdults,HighJoviality
564,1367.1527077321841,4257.159499582339,8480.773709335801,12107.657386180008,36422.617871184106,10209.874568353776,Bachelors,38,0.842958885,MiddleAgedAdults,HighJoviality
565,570.0806933045985,6887.166856187253,8790.477437005271,14603.966802812292,44996.5386294225,14144.846840113094,Bachelors,56,0.906449778,OldAdults,HighJoviality
566,570.0806933045985,4890.057140661115,6934.744581398518,11687.895561855628,39067.97319496014,14985.195217740285,HighSchoolOrCollege,22,0.401423701,YoungAdults,MiddleJoviality
567,38.005379553639905,56.182946070979654,0,0,318.8122970239082,224.62397139928862,Low,50,0.865316562,OldAdults,HighJoviality
568,12.812445018190989,72.68507505652792,0,0,313.2894920244481,227.7919719497292,Low,52,0.812872098,OldAdults,HighJoviality
569,570.0806933045985,6393.129814742407,7699.396541365894,11687.895561855628,37776.95347202544,11426.450860756911,HighSchoolOrCollege,20,0.650812395,YoungAdults,HighJoviality
570,570.0806933045985,4311.867441637351,11085.433357095146,11762.728125222347,78512.802374532,50782.692757272554,Bachelors,49,0.539205582,OldAdults,MiddleJoviality
571,570.0806933045985,5536.5376548491095,7237.572788622646,11762.728125222347,37411.82451489052,12304.905252891818,HighSchoolOrCollege,57,0.36821258,OldAdults,MiddleJoviality
572,38.005379553639905,68.42343018555354,0,0,351.7963384402856,245.36752870109214,HighSchoolOrCollege,23,0.681954474,YoungAdults,HighJoviality
573,1367.1527077321841,6671.564227813843,6958.09329090904,11605.059387339188,32507.873337625282,5906.003723831025,Graduate,49,0.978406157,OldAdults,HighJoviality
574,38.005379553639905,62.76715785910841,0,0,264.4706786860787,163.6981412733304,HighSchoolOrCollege,57,0.856878184,OldAdults,HighJoviality
575,12.812445018190989,56.86457010557816,0,0,332.21318631229127,262.53617118852213,HighSchoolOrCollege,38,0.83712939,MiddleAgedAdults,HighJoviality
576,570.0806933045985,4599.773148937106,8566.650433807303,13397.506116721519,49638.42524787623,22504.4148551057,Graduate,23,0.968722072,YoungAdults,HighJoviality
577,38.005379553639905,62.67357003853454,0,0,339.9450438863845,239.26609429421006,HighSchoolOrCollege,19,0.93659165,YoungAdults,HighJoviality
578,1097.9677822096717,6810.9628910135125,8386.755840657692,11390.970565755992,32185.729599812235,4499.072520175367,Bachelors,21,0.98284777,YoungAdults,HighJoviality
579,0,4391.41494198423,10138.126524962507,15350.997203802552,47493.17409787912,17612.635427129833,Bachelors,48,0.768714853,OldAdults,HighJoviality
580,0,72.26577063149755,0,0,346.885988577039,274.6202179455414,HighSchoolOrCollege,29,0.66433137,YoungAdults,HighJoviality
581,0,5864.782320540491,8394.536543731814,11762.728125222347,86221.32019167805,60199.27320218341,Graduate,60,0.417992624,OldAdults,MiddleJoviality
582,0,5962.5769742901375,6710.7169293153,11791.140511998248,37369.69895658328,12905.264540979591,HighSchoolOrCollege,50,0.468741471,OldAdults,MiddleJoviality
583,0,6223.616300677249,5632.936443452111,11795.452882976999,76230.8311739575,52578.825546851134,Graduate,50,0.568154176,OldAdults,MiddleJoviality
584,0,4418.693239775955,2582.8968462225607,11371.945931061602,76761.44656417327,58387.910547113155,Bachelors,36,0.130737765,MiddleAgedAdults,LowJoviality
585,0,4402.430281902408,2081.5745049347547,11390.970565755992,75252.13342143835,57377.1580688452,Bachelors,34,0.265413241,MiddleAgedAdults,LowJoviality
586,0,4277.439335804119,11.854545764250249,11390.970565755992,45689.4854581911,30009.221010866742,HighSchoolOrCollege,41,0.008705951,MiddleAgedAdults,LowJoviality
587,0,6239.314565187193,8664.592168176572,11795.452882976999,36436.54686113746,9737.187244796696,HighSchoolOrCollege,51,0.444743825,OldAdults,MiddleJoviality
588,0,6199.634770162165,9605.721902368106,11795.452882976999,36151.09565686156,8550.28610135429,HighSchoolOrCollege,45,0.412038273,MiddleAgedAdults,MiddleJoviality
589,0,62.95690204603306,0,0,350.0709353338246,287.11403328779153,HighSchoolOrCollege,23,0.975273877,YoungAdults,HighJoviality
590,0,3738.9515222551186,6873.662526383678,11831.30532335079,35921.15958111699,13477.240209127403,HighSchoolOrCollege,53,0.448569158,OldAdults,MiddleJoviality
591,0,4379.632396026002,2198.3809566597847,11390.970565755992,74304.69899930854,56335.71508086677,Bachelors,54,0.263048698,OldAdults,LowJoviality
592,0,4393.2638236751645,4424.824622293224,11390.970565755992,88496.48308922925,68287.42407750487,Graduate,32,0.22126511,MiddleAgedAdults,LowJoviality
593,0,6845.184286582145,6832.519604939636,11390.970565755992,31960.900496168753,6892.22603889098,HighSchoolOrCollege,43,0.919710751,MiddleAgedAdults,HighJoviality
594,0,4076.66229806881,5730.758397634735,11390.970565755992,87208.4077113449,66010.01644988536,Graduate,37,0.278112333,MiddleAgedAdults,LowJoviality
595,0,79.40190158341844,0,0,328.54474322418787,249.14284164076943,Low,27,0.739359987,YoungAdults,HighJoviality
596,0,4625.674024971558,9017.183009749535,16149.876983390457,66365.96633318334,36573.23231507179,Graduate,19,0.967555161,YoungAdults,HighJoviality
597,0,6265.674571208395,3552.521475381704,11831.30532335079,36126.85098318171,14477.349613240816,HighSchoolOrCollege,30,0.408345757,YoungAdults,MiddleJoviality
598,0,4320.349555579429,6051.495359957284,11422.284524720222,45195.018040866744,23400.88860060981,HighSchoolOrCollege,22,0.171959185,YoungAdults,LowJoviality
599,0,57.670926855867506,0,0,352.4404722775565,294.76954542168903,HighSchoolOrCollege,32,0.998644049,MiddleAgedAdults,HighJoviality
600,0,6797.910610274399,8181.3447682176875,12927.635983034224,52779.28714213382,24872.395780607512,Bachelors,49,0.791591163,OldAdults,HighJoviality
601,0,4262.0393569289245,7752.790086047992,11831.30532335079,34912.5307326105,11066.395966282797,HighSchoolOrCollege,32,0.585843678,MiddleAgedAdults,MiddleJoviality
602,0,58.002375642818,0,0,346.2427827080433,288.2404070652253,HighSchoolOrCollege,53,0.853874668,OldAdults,HighJoviality
603,0,69.38143625586409,0,0,372.0947527959812,302.71331654011715,HighSchoolOrCollege,59,0.751229979,OldAdults,HighJoviality
604,0,54.76537067815095,0,0,347.57012275658326,292.80475207843233,HighSchoolOrCollege,49,0.875113575,OldAdults,HighJoviality
605,0,63.99351110483596,0,0,372.0303909121154,308.03687980727943,HighSchoolOrCollege,44,0.705971019,MiddleAgedAdults,HighJoviality
606,0,3989.0210873617684,6138.873901478136,11831.30532335079,34855.02437514796,12895.824062957263,HighSchoolOrCollege,28,0.370138058,YoungAdults,MiddleJoviality
607,0,6411.706788179598,5513.242402658906,11974.715084845951,33773.2552852301,9873.591009545644,HighSchoolOrCollege,53,0.370246957,OldAdults,MiddleJoviality
608,0,4471.158988059595,7540.969196057166,11974.715084845951,33654.56633966507,9667.723070702361,HighSchoolOrCollege,24,0.358497175,YoungAdults,MiddleJoviality
609,0,4304.058991998201,6297.861921106436,11422.284524720222,73975.20445236634,51950.99901454148,Bachelors,42,0.213011118,MiddleAgedAdults,LowJoviality
610,0,5701.115685221169,4638.053175390245,11974.715084845951,75811.56615617605,53497.68221071868,Graduate,58,0.526105544,OldAdults,MiddleJoviality
611,0,52.55770191510702,0,0,175.0378694688739,122.48016755376689,HighSchoolOrCollege,18,0.734927742,NA,HighJoviality
612,0,5172.4858662392535,4889.238129927329,11422.284524720222,70812.97499703357,49328.96647614677,Bachelors,41,0.034839253,MiddleAgedAdults,LowJoviality
613,0,3815.328902896091,7781.100623484004,11974.715084845951,33546.5892840583,9975.44467283225,HighSchoolOrCollege,46,0.541632245,MiddleAgedAdults,MiddleJoviality
614,0,4422.345181808845,7345.914586646162,11457.397231302453,44572.84613698309,21347.189137225632,HighSchoolOrCollege,45,0.059062573,MiddleAgedAdults,LowJoviality
615,0,57.81214069657289,0,0,316.66666666666663,258.85452597009373,Low,36,0.79664861,MiddleAgedAdults,HighJoviality
616,0,6142.608419019972,6280.245977697509,11507.998243311748,33507.45880187558,9576.606161846354,HighSchoolOrCollege,52,0.544782269,OldAdults,MiddleJoviality
617,0,58.796219308235436,0,0,233.33333333333337,174.53711402509794,HighSchoolOrCollege,26,0.965741735,YoungAdults,HighJoviality
618,0,3826.590463132664,6035.89921795816,11521.622834130074,44229.52787316666,22845.415357945763,HighSchoolOrCollege,22,0.089915241,YoungAdults,LowJoviality
619,0,5016.257352308838,5097.669744398334,11521.622834130074,43925.27541944574,22289.725488608492,HighSchoolOrCollege,31,0.025245948,YoungAdults,LowJoviality
620,0,7285.458589812853,6435.906723111644,13361.109566155506,39742.55384555393,12660.078966473922,Bachelors,31,0.673541165,YoungAdults,HighJoviality
621,0,81.90453685502158,0,0,345.2145172124288,263.3099803574072,HighSchoolOrCollege,34,0.738766851,MiddleAgedAdults,HighJoviality
622,0,6786.703632006581,6581.285062503929,18254.106933621475,67848.07175206895,36225.97612393697,Bachelors,54,0.719188185,OldAdults,HighJoviality
623,0,6559.428425098617,4527.420433319777,11586.92648204647,33329.814621669844,10656.03928120498,HighSchoolOrCollege,56,0.576129491,OldAdults,MiddleJoviality
624,0,8306.571312244325,7407.560159683336,15001.740217674882,67441.63985557487,36725.76816597233,Bachelors,31,0.916163673,YoungAdults,HighJoviality
625,0,6600.355240320357,6398.530120646127,11586.92648204647,33672.22780589966,9086.415962886706,HighSchoolOrCollege,35,0.604580267,MiddleAgedAdults,MiddleJoviality
626,0,6995.504905376829,6479.11745149074,14831.265897019488,62936.858680608246,34630.970426721186,Bachelors,28,0.793880506,YoungAdults,HighJoviality
627,0,4471.9608197341695,3197.084434908849,11586.92648204647,71481.65269496026,52225.680958270765,Bachelors,60,0.26189132,OldAdults,LowJoviality
628,0,60.28989183404269,0,0,227.5,167.2101081659573,HighSchoolOrCollege,38,0.84035204,MiddleAgedAdults,HighJoviality
629,0,51.524363435186245,0,0,277.790989786499,226.26662635131274,HighSchoolOrCollege,59,0.38852626,OldAdults,MiddleJoviality
630,0,4362.250040300027,8445.196231093396,11974.715084845951,70254.56850453204,45472.40714829267,Bachelors,30,0.653881117,YoungAdults,HighJoviality
631,0,4178.663577258298,6235.371257337925,11586.92648204647,43819.569522355654,21818.608205712964,HighSchoolOrCollege,56,0.217949026,OldAdults,LowJoviality
632,0,4217.608116909706,6107.31725186908,11586.92648204647,70657.19610656073,48745.34425573549,Bachelors,38,0.243164359,MiddleAgedAdults,LowJoviality
633,0,4407.2671963799585,7828.471423799831,11605.059387339188,84357.60022473556,60516.802217216595,Graduate,32,0.227976736,MiddleAgedAdults,LowJoviality
634,0,62.82986439881106,0,0,242.5,179.67013560118895,HighSchoolOrCollege,52,0.915889403,OldAdults,HighJoviality
635,0,3757.8392585091697,6599.353286413003,12195.654526117018,75244.35286962987,52691.50579859069,Graduate,33,0.447001762,MiddleAgedAdults,MiddleJoviality
636,0,3990.8805454164444,5952.765311674963,11643.74291863032,43532.20649078943,21944.8177150677,HighSchoolOrCollege,39,0.104168464,MiddleAgedAdults,LowJoviality
637,0,3793.415883510391,8495.08833399781,12195.654526117018,70306.59398809807,45822.43524447286,Bachelors,23,0.573248725,YoungAdults,MiddleJoviality
638,0,4326.538705984042,4714.461159196991,11674.567262825361,42247.868377274404,21532.301249268014,HighSchoolOrCollege,48,0.221999544,OldAdults,LowJoviality
639,0,62.163322022248686,0,0,401.9002457558345,339.7369237335858,HighSchoolOrCollege,19,0.527164931,YoungAdults,MiddleJoviality
640,0,4604.599369681824,6377.891254988538,13666.140274498957,50120.79577492247,25472.164875753155,Bachelors,24,0.686982312,YoungAdults,HighJoviality
641,0,68.14599858219623,0,0,281.56016354222544,213.4141649600292,HighSchoolOrCollege,25,0.396350271,YoungAdults,MiddleJoviality
642,0,4086.547319022939,3750.7325673201854,11674.567262825361,42219.83476237395,22707.987613205463,HighSchoolOrCollege,37,0.261732596,MiddleAgedAdults,LowJoviality
643,0,64.64198566249803,0,0,397.37186555757023,332.7298798950722,HighSchoolOrCollege,55,0.619875624,OldAdults,MiddleJoviality
644,0,4079.5560770030183,5633.480393308584,11674.567262825361,41679.887045697295,20292.28331256033,HighSchoolOrCollege,37,0.130781968,MiddleAgedAdults,LowJoviality
645,0,4245.982191573458,5303.708806901258,11674.567262825361,83298.8886240858,62074.63036278572,Graduate,33,0.134078822,MiddleAgedAdults,LowJoviality
646,0,4528.334502711802,7058.873852649446,15275.785703361587,54821.649987606535,27958.655928883694,Graduate,36,0.962520694,MiddleAgedAdults,HighJoviality
647,0,73.116744023151,0,0,323.8705838716802,250.7538398485292,Low,54,0.665589674,OldAdults,HighJoviality
648,0,6241.87205857453,5473.3750044300195,12195.654526117018,68903.86824247321,44992.96665335164,Bachelors,49,0.634994302,OldAdults,MiddleJoviality
649,0,4438.457678530475,4946.2385827232865,11696.858671949076,42229.15859126956,21147.60365806672,HighSchoolOrCollege,38,0.042960665,MiddleAgedAdults,LowJoviality
650,0,4673.66018501163,8896.494706874513,20217.735838509314,73533.8761512307,39745.98542083525,Graduate,31,0.846974117,YoungAdults,HighJoviality
651,0,4347.68139087416,4762.2722808279605,11718.04796026605,42213.14345254683,21385.14182057866,HighSchoolOrCollege,24,0.047571871,YoungAdults,LowJoviality
652,0,6397.9569276604525,7084.17140789657,15278.162581980372,46980.362218315386,18220.071300777992,Bachelors,30,0.665307968,YoungAdults,HighJoviality
653,0,31.99824697228043,0,0,200.12010670108162,168.12185972880118,HighSchoolOrCollege,40,0.39520838,MiddleAgedAdults,MiddleJoviality
654,0,7578.586428812679,6636.089751137066,15712.049887072371,50691.57820158431,20764.852134562196,Bachelors,19,0.872069831,YoungAdults,HighJoviality
655,0,46.876297187828484,0,0,411.6345515939841,364.75825440615563,HighSchoolOrCollege,30,0.380975259,YoungAdults,MiddleJoviality
656,0,4422.717785962699,3831.1268589640545,11718.04796026605,68808.42146258288,48836.528857390076,Bachelors,41,0.315950154,MiddleAgedAdults,LowJoviality
657,0,63.23452013069329,0,0,354.67901544788236,291.4444953171891,HighSchoolOrCollege,46,0.71872952,MiddleAgedAdults,HighJoviality
658,0,53.091522693766066,0,0,250.84112319279615,197.74960049903007,HighSchoolOrCollege,38,0.675085656,MiddleAgedAdults,HighJoviality
659,0,4649.834257364738,9697.689971592572,15237.287158860867,66373.02608063698,36788.2146928188,Graduate,49,0.741834688,OldAdults,HighJoviality
660,0,3944.9617724998116,7864.081959538364,12237.277920404107,63720.35783104406,39674.036178601775,Bachelors,30,0.354910317,YoungAdults,MiddleJoviality
661,0,4079.7324311677994,3983.0933201228963,11721.109981212583,41371.25962957856,21587.32389707528,HighSchoolOrCollege,22,0.056860736,YoungAdults,LowJoviality
662,0,4317.253051082293,2941.2319360158353,11761.841220126571,81607.12518015197,62586.79897292727,Graduate,47,0.038611164,OldAdults,LowJoviality
663,0,63.14403627918282,0,0,357.63321624867365,294.4891799694908,HighSchoolOrCollege,22,0.937254935,YoungAdults,HighJoviality
664,0,4300.123685625825,4332.292516384133,11761.841220126571,41158.62677179483,20764.3693496583,HighSchoolOrCollege,53,0.270124892,OldAdults,LowJoviality
665,0,4393.428379389858,8919.495600299393,11763.727845278796,40966.38579409596,15889.73396912791,HighSchoolOrCollege,30,0.172855291,YoungAdults,LowJoviality
666,0,4391.828703063907,5604.976965538135,11763.976796827239,67892.38818923231,46131.60572380303,Bachelors,32,0.328627654,MiddleAgedAdults,LowJoviality
667,0,4454.799139697483,6038.974296754586,11763.976796827239,40962.17366759031,18704.423434311,HighSchoolOrCollege,19,0.037996177,YoungAdults,LowJoviality
668,0,64.55666988330894,0,0,390.0736461331412,325.5169762498323,HighSchoolOrCollege,44,0.59491202,MiddleAgedAdults,MiddleJoviality
669,0,3975.213461638927,4083.6561826228267,11763.976796827239,40765.419279120906,20942.57283803191,HighSchoolOrCollege,28,0.183180758,YoungAdults,LowJoviality
670,0,56.606804126889855,0,0,366.57838108790276,309.9715769610129,HighSchoolOrCollege,22,0.39578961,YoungAdults,MiddleJoviality
671,0,3756.908025903898,5965.163871439524,11792.916286171741,40366.13081193829,18851.142628423127,HighSchoolOrCollege,51,0.270624129,OldAdults,LowJoviality
672,0,4066.3636203390447,5345.776673195192,5610.906918498178,62869.58150855911,47846.5342965267,Bachelors,22,0.470322266,YoungAdults,MiddleJoviality
673,0,4280.45129448758,3964.8175186677927,5620.990417353306,30655.00785870529,16788.748628196612,Low,23,0.051798314,YoungAdults,LowJoviality
674,0,4260.625525308969,7910.631889532019,5700.538019432652,30291.75278367905,12419.957349405411,HighSchoolOrCollege,43,0.543992757,MiddleAgedAdults,MiddleJoviality
675,0,6202.023799929966,7738.319531289881,5700.538019432652,29520.212635988526,9879.331285336026,HighSchoolOrCollege,55,0.545251458,OldAdults,MiddleJoviality
676,0,4452.026095299569,1146.8202573986594,5620.990417353306,40365.78672197317,29145.94995192164,HighSchoolOrCollege,37,0.068612756,MiddleAgedAdults,LowJoviality
677,0,4278.535281897858,4906.386950525111,5620.990417353306,39985.93305705855,25180.020407282274,HighSchoolOrCollege,47,0.137446199,OldAdults,LowJoviality
678,0,7522.372321920608,8312.727302632828,6238.324625039507,33190.49261321706,11117.06836362412,Bachelors,38,0.90601112,MiddleAgedAdults,HighJoviality
679,0,4770.181415064884,9393.141982488125,6238.324625039507,30840.43215576801,10438.784133175493,Graduate,54,0.980481087,OldAdults,HighJoviality
680,0,4162.253077854278,6760.785440218796,5653.4816914420535,30537.960740872117,13961.44053135699,Low,48,0.141341978,OldAdults,LowJoviality
681,0,6249.630536581734,7887.905521812695,5826.02156074092,29605.933230912393,9642.375611777043,HighSchoolOrCollege,51,0.440943662,OldAdults,MiddleJoviality
682,0,4132.661371350125,8358.280658128346,5826.02156074092,29177.40345307575,10860.439862856358,HighSchoolOrCollege,32,0.392351739,MiddleAgedAdults,MiddleJoviality
683,0,4443.411156175587,4931.423379108821,5653.4816914420535,82460.20245295025,67431.8862262238,Graduate,31,0.241410497,YoungAdults,LowJoviality
684,0,5807.992975802178,4423.196379802696,5826.02156074092,67806.52280621554,51749.31188986974,Graduate,30,0.411069142,YoungAdults,MiddleJoviality
685,0,3813.7841787032894,8978.57831640995,5826.02156074092,61096.26589105374,42477.88183519959,Bachelors,42,0.599260494,MiddleAgedAdults,MiddleJoviality
686,0,3902.3749951526224,10452.12008066946,6005.28376260987,42470.522778461935,22110.743940029977,Bachelors,21,0.786524128,YoungAdults,HighJoviality
687,0,4471.165108605731,9019.158101930143,7313.897836253216,25760,4955.778953210909,HighSchoolOrCollege,48,0.954361914,OldAdults,HighJoviality
688,0,6144.399967867909,5974.567495851016,5897.726441488499,29103.787909686675,11087.094004479248,HighSchoolOrCollege,50,0.434048369,OldAdults,MiddleJoviality
689,0,5749.596596464887,4886.252713588875,5897.726441488499,59051.99160506074,42518.41585351848,Bachelors,49,0.42355875,OldAdults,MiddleJoviality
690,0,4207.669668800408,6987.674986693358,5897.726441488499,29589.297042017588,12496.225945035323,Low,50,0.467859308,OldAdults,MiddleJoviality
691,0,6549.566861292003,6463.339996839036,5897.726441488499,65361.30346605539,46450.67016643585,Graduate,36,0.609420425,MiddleAgedAdults,MiddleJoviality
692,0,5715.066015748717,5889.104109914531,5951.505102049185,64309.601763160696,46753.92653544826,Graduate,54,0.560883015,OldAdults,MiddleJoviality
693,0,4366.4407989053925,6334.157183371566,5951.505102049185,28479.715472728512,11827.612388402373,HighSchoolOrCollege,39,0.402956862,MiddleAgedAdults,MiddleJoviality
694,0,6214.488692278645,4890.949224535884,5987.357542422976,28126.691127291902,11033.895668054396,HighSchoolOrCollege,55,0.391601344,OldAdults,MiddleJoviality
695,0,5861.15855832127,4743.734809009598,5987.357542422976,58755.7935306102,42163.54262085635,Bachelors,55,0.54286479,OldAdults,MiddleJoviality
696,0,6225.466268682238,6412.639904353106,5987.357542422976,57472.171828852035,38846.70811339371,Bachelors,44,0.452363587,MiddleAgedAdults,MiddleJoviality
697,0,4341.142771515704,11557.464543648597,6955.373432515313,25760,2906.019252320386,HighSchoolOrCollege,26,0.976239224,YoungAdults,HighJoviality
698,0,8203.279489517688,57.95779081002365,4402.36766909776,57158.039270162175,44494.4343207367,Bachelors,24,0.674877675,YoungAdults,HighJoviality
699,0,4391.376280888016,67.92165611260293,3938.960546034838,39482.6649450274,31084.406461991945,HighSchoolOrCollege,33,0.055989127,MiddleAgedAdults,LowJoviality
700,0,4410.987270473193,7057.737966292513,7313.897836253216,27411.477980110696,8628.854907091774,HighSchoolOrCollege,28,0.907301342,YoungAdults,HighJoviality
701,0,5985.789392259945,6393.352414824499,6005.28376260987,28239.311085245925,9854.885515551614,HighSchoolOrCollege,50,0.440877016,OldAdults,MiddleJoviality
702,0,3940.417239385802,50.80899997327043,3784.491505013864,66897.96343964995,59122.24569527701,Bachelors,49,0.288396985,OldAdults,LowJoviality
703,0,5783.535435608477,6880.709920361709,6238.324625039507,27191.142641135586,8288.57266012589,HighSchoolOrCollege,49,0.609793327,OldAdults,MiddleJoviality
704,0,4278.359288856633,10616.991248035405,7815.832001486279,25761.666666666668,3050.4841282883526,HighSchoolOrCollege,44,0.746716458,MiddleAgedAdults,HighJoviality
705,0,8216.303027521913,6392.229400743141,7126.724532517748,26028.333333333336,4293.076372550533,HighSchoolOrCollege,50,0.692283941,OldAdults,HighJoviality
706,0,5995.2050352311235,4816.521742898495,6238.324625039507,27070.99817754069,10020.946774371565,HighSchoolOrCollege,24,0.404529522,YoungAdults,MiddleJoviality
707,0,4536.2535100431915,19.24225201615769,3475.5534229719156,39717.74347014744,31686.694285116177,HighSchoolOrCollege,57,0.275811473,OldAdults,LowJoviality
708,0,6142.431083894571,4819.037125708986,6238.324625039507,26819.875583856516,9620.082749213452,HighSchoolOrCollege,23,0.570765537,YoungAdults,MiddleJoviality
709,0,4405.549079456895,4726.4077552139825,5753.999121655874,39460.44554608334,24574.489589756588,HighSchoolOrCollege,52,0.100837923,OldAdults,LowJoviality
710,0,4249.129821942033,4012.7440448632547,5753.999121655874,66124.26618906885,52108.39320060768,Bachelors,50,0.324954076,OldAdults,LowJoviality
711,0,3676.439691134576,96.7073307767143,5746.803304570728,55759.97644979433,46240.02612331232,Bachelors,27,0.942801579,YoungAdults,HighJoviality
712,0,3808.9982601193274,46.037936891385776,5141.876640931704,39398.67232604516,30401.759488102747,HighSchoolOrCollege,51,0.325503058,OldAdults,LowJoviality
713,0,3669.4432999513674,36.616203121698796,4940.234419718696,66014.859985421,57368.566062629245,Bachelors,22,0.11885355,YoungAdults,LowJoviality
714,0,6355.416959881476,10013.84741771207,7937.473785627097,54631.55866916776,30324.820505947122,Graduate,50,0.905015948,OldAdults,HighJoviality
715,0,3866.0807182474446,9091.654376552911,6238.324625039507,60080.88537318989,40884.825653350024,Graduate,58,0.373642689,OldAdults,MiddleJoviality
716,0,4154.478234145028,343.82720500089147,7003.653340259203,65946.28827587227,54444.32949646715,Bachelors,20,0.132319548,YoungAdults,LowJoviality
717,0,4091.6143452641554,78.45650038594233,4536.94997729268,38936.91775421453,30229.89693127176,HighSchoolOrCollege,36,0.318139199,MiddleAgedAdults,LowJoviality
718,0,7389.832909909756,325.2120882325794,5937.164125899668,43007.07681760778,29354.867693565786,Graduate,19,0.839634412,YoungAdults,HighJoviality
719,0,6982.03494321734,7781.852099971346,6578.922808590514,25760,4417.1901482207995,Low,47,0.960391982,OldAdults,HighJoviality
